"workorderid","description","priority","status","submit_to","proj_start_date","proj_finish_date","actual_start","actual_finish","shop","map_page","address","location","category","date_initiated","project","total_cost","comments","zone","request_ids","resolution","sr_problem_code","sr_description","sr_priority","proj_difference","actual_difference","request_id1","request_id2","request_id3","request_id4","request_id5","request_id6","request_id7","request_id8","request_id9"
354980,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-06 13:25:00","2020-02-05 13:25:00","2020-01-07 12:00:00","2020-01-09 12:00:00",H,"453V", 800 ENGLISH ST & 5300 IRVINGTON BLVD,Trim two private 30+ Arizona Ashes to clear stop sign and trim 14ft over street and 8ft above sidewalk and clear streetlight.,TREEMAINTENANCE,"2020-01-06 13:25:00",FY20 - Tree Maintenance,231.0,inv 10148,"4, ZONE","169187","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,2,"169187","","","","","","","",""
354981,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2020-01-06 13:58:00","2020-01-16 13:58:00","2020-01-06 13:58:00","2020-01-28 12:00:00",H,"453Y","3815  IRVINGTON ","Trim 6 oaks along the 700 block of Alber, across from a Industrial Supply 14ft above street and 8ft above sidewalk.",TREEMAINTENANCE,"2020-01-06 13:58:00","",371.0,printed,"4, ZONE","169098","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,10,21,"169098","","","","","","","",""
354982,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-07 09:33:00","2020-02-06 09:33:00","2020-01-07 12:00:00","2020-01-10 12:00:00",A,"450W","1212 GESSNER RD",Trim the 20inches okps to clear streetlight pole #232801,TREEMAINTENANCE,"2020-01-07 09:33:00",FY20 - Tree Maintenance,89.0,inv 10148,"3, ZONE","169150","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,3,"169150","","","","","","","",""
354983,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-07 10:34:00","2020-02-06 10:34:00","2020-01-07 12:00:00","2020-01-13 12:00:00",B,"375T","7023  PINETEX ","Trim 2 private trees 1 45+"" Water Oak at 7023 Pinetex and a 34"" Sweetgum at 7018 Pinetex to clear streetlight obstruction.",TREEMAINTENANCE,"2020-01-07 10:34:00",FY20 - Tree Maintenance,241.0,INV 10149,"4, ZONE","168790","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,6,"168790","","","","","","","",""
354984,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-07 10:48:00","2020-02-06 10:48:00","2020-01-07 12:00:00","2020-01-13 12:00:00",B,"375T","14830  HICKORYTEX ","Trim private 34"" Live Oak 14ft above street and 8ft above sidewalk and balance crown.",TREEMAINTENANCE,"2020-01-07 10:48:00",FY20 - Tree Maintenance,105.0,INV 10149,"4, ZONE","169048","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,6,"169048","","","","","","","",""
354985,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-07 10:57:00","2020-02-06 10:57:00","2020-01-07 12:00:00","2020-01-10 12:00:00",A,"450S","10200 TIGER TRL",Trim the trees on Tiger trail between GESSNER and Sadowdale,TREEMAINTENANCE,"2020-01-07 10:57:00",FY20 - Tree Maintenance,3043.0,inv 10148,"3, ZONE","168979","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,3,"168979","","","","","","","",""
363684,WATER TREES,4,CLOSED,"UF, IN-HOUSE","2022-04-23 12:00:00","2022-05-07 12:00:00","2022-04-23 12:00:00","2022-04-23 12:00:00",H,"453X","915 NORTHWOOD ST (MONTIE BEACH PARK)",Water all new trees at Montie Park. Watering ends on 1/14/24.,TREEPLANTING,"2022-04-10 22:03:00","",0.0,"","3, ZONE","185299","00 - Work completed.",Tree Planting,Tree Planting Inspection,5,14,0,"185299","","","","","","","",""
354986,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-07 12:03:00","2020-02-06 12:03:00","2020-01-07 12:00:00","2020-01-13 12:00:00",B,"373W","423 COUNTY FAIR "," Clear streetlight obstruction at two address 1 at 423 trim 45+ Arizona Ash  and at 406 trim a 40"" Live Oak. Both private.",TREEMAINTENANCE,"2020-01-07 12:03:00",FY20 - Tree Maintenance,267.0,INV 10149,"4, ZONE","169177","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,6,"169177","","","","","","","",""
354987,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-07 12:25:00","2020-02-06 12:25:00","2020-01-09 12:00:00","2020-01-16 12:00:00",B,"372Z","102  BUCKBOARD ",Prune Arborvitae to remove obstruction of traffic sign at 102 Buckboard.,TREEMAINTENANCE,"2020-01-07 12:25:00",FY20 - Tree Maintenance,73.0,inv 10225,"4, ZONE","169307","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,7,"169307","","","","","","","",""
355422,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-08 13:04:00","2020-05-08 13:04:00","2020-04-08 12:00:00","2020-05-29 12:00:00",H,"493B","701  HIGHLAND ","Prune 34 dbh American elm where limb has recently broken, above sidewalk.",TREEMAINTENANCE,"2020-04-08 13:04:00",FY20 - Tree Maintenance,105.0,inv 102985,"3, ZONE","171275","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,30,51,"171275","","","","","","","",""
354989,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-07 13:32:00","2020-02-06 13:32:00","2020-01-09 12:00:00","2020-01-16 12:00:00",B,"454D","9918  SHADY DR. ","Trim two Water Oaks 14ft above street and 8ft above sidewalk and balance crown, one private at (9940 ) and on across from 9914.",TREEMAINTENANCE,"2020-01-07 13:32:00",FY20 - Tree Maintenance,225.0,inv 10225,"4, ZONE","169311","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,7,"169311","","","","","","","",""
354990,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-08 08:03:00","2020-02-07 08:03:00","2020-01-09 12:00:00","2020-01-27 12:00:00",D,"576S", 10528 ALDIS ST&9800 CAFFREY ST,"Trim private 40"" Arizona Ash, so it does not obstruct stop sign visibility when it leaf's out and prune 14ft over street and 8ft above sidewalk and balance crown.",TREEMAINTENANCE,"2020-01-08 08:03:00",FY20 - Tree Maintenance,131.0,inv 10510,"6, ZONE","168903","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,18,"168903","","","","","","","",""
354991,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2020-01-08 09:34:00","2020-01-18 09:34:00","2020-01-08 09:34:00","2020-01-27 12:00:00",B,"451D","4502 FALLEN OAKS DR",Trim the 4 cherry Laurel to clear the stop sign ,TREEMAINTENANCE,"2020-01-08 09:34:00","",247.0,printed,"3, ZONE","169025","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,10,19,"169025","","","","","","","",""
355444,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-10 09:16:00","2020-05-10 09:16:00","2020-04-10 12:00:00","2020-05-06 12:00:00",G,"488Q", 12800 WESTLEIGH DR & 1734 WESTWICK DR,Prune 27 dbh private live oak for 14ft street clearance ,TREEMAINTENANCE,"2020-04-10 09:16:00",FY20 - Tree Maintenance,94.0,inv 102229,"2, ZONE","170427","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,26,"170427","","","","","","","",""
363792,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2022-04-22 10:47:00","2022-05-22 10:47:00","2022-07-01 12:00:00","2022-08-03 12:00:00",H,"413S","203 MAACK LN",Trim private trees obstructing street light.,TREEMAINTENANCE,"2022-04-22 10:47:00",FY23 - Tree Maintenance,73.0,Invoice #130928.,"4, ZONE","186755","00 - Work completed.",Tree Trim,Tree Trim Inspection,3,30,33,"186755","","","","","","","",""
355445,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-10 09:42:00","2020-05-10 09:42:00","2020-04-10 12:00:00","2020-05-06 12:00:00",G,"488C","900 N ELDRIDGE ",Prune 12 dbh live oak to clear obstruction of traffic signal at intersection ,TREEMAINTENANCE,"2020-04-10 09:42:00",FY20 - Tree Maintenance,73.0,inv 102229,"2, ZONE","170420","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,26,"170420","","","","","","","",""
354992,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2020-01-08 09:59:00","2020-01-18 09:59:00","2020-01-08 09:59:00","2020-01-08 12:00:00",D,"574N", 12400 MARTIN LUTHER KING BLVD&5400 E OREM DR," Remove  ten shrub stems encroaching into roadway and creating a view obstruction., forester removed obstruction during site inspection.",TREEMAINTENANCE,"2020-01-08 09:59:00","",619.0,Peter completed tree trimming  on-site.,"6, ZONE","168934","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,10,0,"168934","","","","","","","",""
354993,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-08 10:33:00","2020-02-07 10:33:00","2020-01-09 12:00:00","2020-01-16 12:00:00",H,"493E","1031 STUDE ST",Trim the trees by the swimming pool clear the fence 8feet and trim for aesthetics ,TREEMAINTENANCE,"2020-01-08 10:33:00",FY20 - Tree Maintenance,449.0,INV 10341,"3, ZONE","169431","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,7,"169431","","","","","","","",""
354994,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2020-01-08 10:37:00","2020-01-18 10:37:00","2020-01-08 10:37:00","2020-01-13 12:00:00",D,"534W","5703 NORTHRIDGE DR",Trim private multistem Crepe Myrtle at 5703 Northridge to clear stop sign obstruction.,TREEMAINTENANCE,"2020-01-08 10:37:00","",619.0,printed,"6, ZONE","169010","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,10,5,"169010","","","","","","","",""
355446,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-10 10:07:00","2020-05-10 10:07:00","2020-04-10 12:00:00","2020-05-15 12:00:00",H,"454J","2021  EUBANKS ", Water Oak - Remove deadwood and balance crown.,TREEMAINTENANCE,"2020-04-10 10:07:00",FY20 - Tree Maintenance,131.0,inv 102821,"4, ZONE","171277","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,30,35,"171277","","","","","","","",""
355469,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-13 13:24:00","2020-05-13 13:24:00","2020-04-13 12:00:00","2020-04-24 12:00:00",C,"531N","5730  JASON ",Deadwood prune only.,TREEMAINTENANCE,"2020-04-13 13:24:00",FY20 - Tree Maintenance,94.0,inv 101486,"7, ZONE","170762","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,30,11,"170762","","","","","","","",""
363810,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2022-04-25 09:41:00","2022-05-25 09:41:00","2022-07-01 12:00:00","2022-08-16 12:00:00",D,"616B","11123 SAGEVIEW DR",Trim Oak next to house 8ft away from wall.,TREEMAINTENANCE,"2022-04-25 09:41:00",FY23 - Tree Maintenance,105.0,Invoice #131309.,"6, ZONE","186708","00 - Work completed.",Tree Trim,Tree Trim Inspection,3,30,46,"186708","","","","","","","",""
363886,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2022-04-29 14:44:00","2022-05-29 14:44:00","2022-07-01 12:00:00","2022-12-13 12:00:00",G,"491C","9125 WICKFORD DR","remove and stump grind 25"" water oak ",TREEMAINTENANCE,"2022-04-29 14:44:00",FY23 - Tree Maintenance,262.0,Invoice#134776,"2, ZONE","186727,193620","00 - Work completed.",Tree Removal,Tree Removal Inspection,3,30,165,"186727","193620","","","","","","",""
363952,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2022-05-05 17:48:00","2022-06-04 17:48:00","2022-08-05 12:00:00","2022-10-18 12:00:00",E,"536T","2209 LINDEN CREEK LN",Trim Ash tree 14ft above street and clear street light.,TREEMAINTENANCE,"2022-05-05 17:48:00",FY23 - Tree Maintenance,115.0,Invoice#133711,"5, ZONE","187066","00 - Work completed.",Tree Trim,Tree Trim Inspection,3,30,74,"187066","","","","","","","",""
364135,WATER TREES,4,CLOSED,"UF, IN-HOUSE","2022-06-01 12:00:00","2022-06-15 12:00:00","2022-06-01 12:00:00","2022-06-04 12:00:00",A,"451P",KEMPWOOD DR & WIRT RD,Water 120 trees in the medians along Kempwood from Wirt to Bingle. Watering ends 4/1/24.,TREEPLANTING,"2022-05-19 17:26:00","",0.0,"","3, ZONE","186025","00 - Work completed.",Tree Planting,Tree Planting Inspection,5,14,3,"186025","","","","","","","",""
364149,WATER TREES,4,CLOSED,"UF, IN-HOUSE","2022-06-04 12:00:00","2022-06-18 12:00:00","2022-06-04 12:00:00","2022-06-04 12:00:00",H,"453X","915 NORTHWOOD ST (MONTIE BEACH PARK)",Water all new trees at Montie Park. Watering ends on 1/14/24.,TREEPLANTING,"2022-05-22 19:46:00","",0.0,"","3, ZONE","185299","00 - Work completed.",Tree Planting,Tree Planting Inspection,5,14,0,"185299","","","","","","","",""
364151,WATER TREES,4,CLOSED,"UF, IN-HOUSE","2022-05-28 12:00:00","2022-06-11 12:00:00","2022-05-28 12:00:00","2022-06-11 12:00:00",H,"494T","5000 HARRISBURG BLVD (EASTWOOD PARK)",Water 20 new trees at Eastwood Park. Watering ends on 2/22/23. ,TREEPLANTING,"2022-05-22 19:48:00","",0.0,"","5, ZONE","177592","00 - Work completed.",Tree Planting,Tree Planting Inspection,5,14,14,"177592","","","","","","","",""
364359,WATER TREES,4,CLOSED,"UF, IN-HOUSE","2022-06-18 12:00:00","2022-07-02 12:00:00","2022-06-18 12:00:00","2022-06-12 12:00:00",H,"453X","915 NORTHWOOD ST (MONTIE BEACH PARK)",Water all new trees at Montie Park. Watering ends on 1/14/24.,TREEPLANTING,"2022-06-05 12:29:00","",0.0,"","3, ZONE","185299","00 - Work completed.",Tree Planting,Tree Planting Inspection,5,14,-6,"185299","","","","","","","",""
364590,WATER TREES,4,CLOSED,"UF, IN-HOUSE","2022-07-09 12:00:00","2022-07-23 12:00:00","2022-07-09 12:00:00","2022-07-02 12:00:00",H,"453X","915 NORTHWOOD ST (MONTIE BEACH PARK)",Water all new trees at Montie Park. Watering ends on 1/14/24.,TREEPLANTING,"2022-06-26 18:16:00","",0.0,"","3, ZONE","185299","00 - Work completed.",Tree Planting,Tree Planting Inspection,5,14,-7,"185299","","","","","","","",""
398653,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE","2025-06-28 12:51:00","2025-06-29 12:51:00","2025-06-28 12:51:00","2025-07-01 14:12:00","08","412L","1007 Helms Rd, Houston, Texas, 77088",Remove fallen tree debris. High priority ,TREEMAINTENANCE,"2025-06-28 12:51:00","",0.0,"","3, ZONE","223992","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,3,1,3,"223992","","","","","","","",""
385276,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-08-23 08:48:00","2024-09-22 08:48:00","2024-09-24 12:00:00","2025-05-08 12:00:00",K,"572Q","2803 Junction Dr,  Houston,  Texas,  77045",Prune tree infront of home. ,TREEMAINTENANCE,"2024-08-23 08:48:00",FY25 - Prime Trees,61.95,Invoice #181553.,"7, ZONE","213123","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,226,"213123","","","","","","","",""
354995,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-08 11:00:00","2020-02-07 11:00:00","2020-01-09 12:00:00","2020-01-31 12:00:00",H,"493F","1707 COLORADO ST",Remove the 30inches chbr tree is leaning toward the street and is holding by the utility wires trunk is rooted and have a hole ,TREEMAINTENANCE,"2020-01-08 11:00:00",FY20 - Tree Maintenance,582.0,INV 10510,"2, ZONE","169232","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,22,"169232","","","","","","","",""
354996,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-08 11:04:00","2020-02-07 11:04:00","2020-01-09 12:00:00","2020-02-27 12:00:00",I,"534V","6847  KINGSWAY ",Remove broken and hanging from a 45+ Water Oak at 6847 Kingsway.,TREEMAINTENANCE,"2020-01-08 11:04:00",FY20 - Tree Maintenance,136.0,INV 10510,"6, ZONE","169017","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,49,"169017","","","","","","","",""
354997,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-08 12:35:00","2020-02-07 12:35:00","2020-01-09 12:00:00","2020-01-16 12:00:00",I,"495W", 500 73RD ST&7300 AVENUE F,"Trim 26"" American Elm to clear stop sign obstruction and prune 14ft over street and 8ft over sidewalk and balance crown.",TREEMAINTENANCE,"2020-01-08 12:35:00",FY20 - Tree Maintenance,94.0,INV 10341,"5, ZONE","169003","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,7,"169003","","","","","","","",""
354998,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-09 09:09:00","2020-02-08 09:09:00","2020-01-09 12:00:00","2020-01-21 12:00:00",K,"571Y","15800 PARK MANOR ST",Trim the trees on the esplanade trim 14feet on the street and 8feet on the esplanade ,TREEMAINTENANCE,"2020-01-09 09:09:00",FY20 - Tree Maintenance,315.0,INV 10341,"7, ZONE","169234","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,12,"169234","","","","","","","",""
354999,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-09 09:51:00","2020-02-08 09:51:00","2020-01-09 12:00:00","2020-01-21 12:00:00",K,"570D","11702 BRAEWICK DR",Trim the 30inches oklv 14feet over the street and 8feet on the sidewalk ,TREEMAINTENANCE,"2020-01-09 09:51:00",FY20 - Tree Maintenance,105.0,INV 10341,"7, ZONE","169201","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,12,"169201","","","","","","","",""
355470,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2020-04-13 13:34:00","2020-04-23 13:34:00","2020-04-13 13:34:00","2020-04-14 15:45:00",A,"451T","7615 INCH RD.",Remove fallen15 dbh hackberry at front of the parcel.,TREEMAINTENANCE,"2020-04-13 13:34:00","",231.0,Customer called in to UF phone line stating stump wasn't grinded. Emailed to management.,"3, ZONE","171374","00 - Work completed.",Tree Removal,Tree Removal Inspection,1,10,1,"171374","","","","","","","",""
355471,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-13 13:39:00","2020-05-13 13:39:00","2020-04-13 12:00:00","2020-04-24 12:00:00",C,"531N","5715  JASON ",Remove deadwood and balance crown.,TREEMAINTENANCE,"2020-04-13 13:39:00",FY20 - Tree Maintenance,189.0,inv 101486,"7, ZONE","170421","00 - Work completed.",Tree Trim,Tree Trim Inspection,1,30,11,"170421","","","","","","","",""
396072,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2025-05-01 11:38:00","2025-05-31 11:38:00","2025-05-14 12:00:00","2025-07-28 12:00:00",A,"450V","1807 Creek Dr,  Houston,  Texas,  77080",Trim live oak infront of home ,TREEMAINTENANCE,"2025-05-01 11:38:00",FY26 - Prime Trees,89.25,Invoice #186359.,"3, ZONE","221747","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,75,"221747","","","","","","","",""
396607,FMD Emergency Removal,1,INPROG,"UF, IN-HOUSE","2025-05-09 09:44:00","2025-05-09 09:44:00","2025-05-09 09:44:00","2025-05-09 09:44:00",C,"492D",Lawrence Park,Lawrence Park Houston 77007,ALLFMD,"2025-05-09 09:44:00","",0.0,"","3, ZONE","222091","",FMD Gen Electric,FMD General Electric,3,0,0,"222091","","","","","","","",""
397512,TREE/SEEDLING PLANTING,4,CLOSED,"UF, PARTNER","2025-05-30 15:39:00","2026-05-30 15:39:00","2025-05-30 15:39:00","2025-05-30 15:40:00",E,"336C","Kingwood Dr & Woodland Hills Dr,  Kingwood,  Texas,  77339","10 trees (all 15-gal)",TREEPLANTING,"2025-05-30 15:39:00","",0.0,"","4, ZONE","222718","01 - Planting completed or has been approved.",Tree Protection Rev,Tree Protection Review Inspection,0,365,0,"222718","","","","","","","",""
355486,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-15 07:55:00","2020-05-15 07:55:00","2020-04-15 12:00:00","2020-05-21 12:00:00",I,"535N","7439  BRIEFWAY ",Trim Hackberry 14ft above street and 8ft above sidewalk and balance crown. ,TREEMAINTENANCE,"2020-04-15 07:55:00",FY20 - Tree Maintenance,89.0,inv 102822,"6, ZONE","170527","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,36,"170527","","","","","","","",""
355545,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-20 12:48:00","2020-05-20 12:48:00","2020-04-20 12:00:00","2020-04-24 12:00:00",H,"494D","215  HOFFMAN ", Trim Live Oak  around light pole # 428991 to clear streetlight.,TREEMAINTENANCE,"2020-04-20 12:48:00",FY20 - Tree Maintenance,89.0,inv 101486,"4, ZONE","170763","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,4,"170763","","","","","","","",""
355546,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-20 12:58:00","2020-05-20 12:58:00","2020-04-20 12:00:00","2020-04-23 12:00:00",C,"453W","1436  HARVARD ",Prune 32 dbh Live Oak for 14' above the street and 8' over the sidewalk.,TREEMAINTENANCE,"2020-04-20 12:58:00",FY20 - Tree Maintenance,105.0,Complete - inv # 101486,"3, ZONE","171338","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,3,"171338","","","","","","","",""
401649,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE","2025-09-22 11:30:00","2025-09-23 11:30:00","2025-09-22 11:30:00","2025-11-03 14:02:00",A,"","","",TREEMAINTENANCE,"2025-09-22 11:30:00","",0.0,"(Copied from Service Request 226758): ""Work order created for emergency tree debris removal ""","3, ZONE","226758","",Tree Removal,Tree Removal Inspection,1,1,42,"226758","","","","","","","",""
355547,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-20 13:00:00","2020-05-20 13:00:00","2020-04-20 12:00:00","2020-04-24 12:00:00",H,"494D","219 HOFFMAN ",Trim Live Oak 14ft above street and 8ft above sidewalk and balance crown ,TREEMAINTENANCE,"2020-04-20 13:00:00",FY20 - Tree Maintenance,84.0,inv 101486,"4, ZONE","170763","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,4,"170763","","","","","","","",""
355548,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-20 13:15:00","2020-05-20 13:15:00","2020-04-20 12:00:00","2020-04-30 12:00:00",G,"489T","2258 WOODLAND SPRINGS ST",Trim 20inches private asha to clear streetlight pole #256465,TREEMAINTENANCE,"2020-04-20 13:15:00",FY20 - Tree Maintenance,89.0,inv 101768,"2, ZONE","170533","00 - Work completed.",Tree Trim,Tree Trim Inspection,1,30,10,"170533","","","","","","","",""
355586,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-04-22 11:21:00","2020-05-22 11:21:00","2020-04-22 12:00:00","2020-04-30 12:00:00",H,"454E","2823  HOHL ",Trim Weeping Willow to clear streetlight obstruction.,TREEMAINTENANCE,"2020-04-22 11:21:00",FY20 - Tree Maintenance,84.0,inv 101768,"4, ZONE","171527","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,8,"171527","","","","","","","",""
355000,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-09 11:07:00","2020-02-08 11:07:00","2020-01-09 12:00:00","2020-02-18 12:00:00",C,"531U","4943 WIGTON DR",Remove two 30inches dead okwl 1 is completely dead and the other have a rotten trunk and limbs are already started to fall on the street ,TREEMAINTENANCE,"2020-01-09 11:07:00",FY20 - Tree Maintenance,1165.0,inv - 10972,"7, ZONE","169518","00 - Work completed.",Tree Removal,Tree Removal Inspection,0,30,40,"169518","","","","","","","",""
355001,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-09 12:20:00","2020-02-08 12:20:00","2020-01-10 12:00:00","2020-01-15 12:00:00",D,"533L","6618 SHERWOOD DR",Trim the 30inches private okwl 14feet over the street ,TREEMAINTENANCE,"2020-01-09 12:20:00",FY20 - Tree Maintenance,105.0,inv 10227,"6, ZONE","169019","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,5,"169019","","","","","","","",""
355002,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-09 12:56:00","2020-02-08 12:56:00","2020-01-10 12:00:00","2020-01-15 12:00:00",D,"533G","3702 GRIGGS RD",Remove the 15inches dead lmcd tree bark is peeling off the tree and limbs are fallen on the driveway ,TREEMAINTENANCE,"2020-01-09 12:56:00",FY20 - Tree Maintenance,157.0,inv 10227,"6, ZONE","169055","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,5,"169055","","","","","","","",""
355003,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-09 13:29:00","2020-02-08 13:29:00","2020-01-10 12:00:00","2020-01-15 12:00:00",D,"493U","2911  LA BRANCH ","Trim 7 Live Oaks 14ft above street, 8ft over sidewalk and 8ft from structure on the odd side of La Branch street between Taum and Anita.",TREEMAINTENANCE,"2020-01-09 13:29:00",FY20 - Tree Maintenance,593.0,inv 10225,"2, ZONE","169143","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,5,"169143","","","","","","","",""
355004,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-09 13:56:00","2020-02-08 13:56:00","2020-01-10 12:00:00","2020-01-15 12:00:00",D,"493Y", 2500 ELGIN ST & 3200 LIVE OAK,"Trim private 20"" American Elm on vacant lot adjacent to 2516 Elgin to clear obstruction of traffic light and prune 14ft over street and 8ft over sidewalk.",TREEMAINTENANCE,"2020-01-09 13:56:00",FY20 - Tree Maintenance,89.0,inv 10225,"6, ZONE","169226","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,5,"169226","","","","","","","",""
355005,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-09 14:15:00","2020-02-08 14:15:00","2020-01-10 12:00:00","2020-01-15 12:00:00",D,"493Y", 2500 ELGIN ST & 3200 LIVE OAK ,"Trim 40"" private Pecan near intersection of Elgin/St Charles, se photo.",TREEMAINTENANCE,"2020-01-09 14:15:00",FY20 - Tree Maintenance,131.0,inv 10225,"6, ZONE","169226","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,5,"169226","","","","","","","",""
355006,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2020-01-10 06:53:00","2020-02-09 06:53:00","2020-01-10 12:00:00","2020-01-16 12:00:00",I,"493R", 600 CRAWFORD ST & 1600 TEXAS ST,Remove and  stump 3 marked dead Oaks along Texas between Austin and Hamilton.,TREEMAINTENANCE,"2020-01-10 06:53:00",FY20 - Tree Maintenance,750.0,inv 10225,"1, ZONE","169196","00 - Work completed.",Tree Trim,Tree Trim Inspection,0,30,6,"169196","","","","","","","",""
